"0x015a4e35"	1.234378934582854e-05
"0xfffffff"	1.234378934582854e-05
"0xffffffff"	1.234378934582854e-05
"1"	0.018613199954574854
"10"	0.0039919814744409495
"100"	0.0019058810749959265
"1000"	3.5796989102902766e-05
"10000"	1.4812547214994248e-05
"10000263"	9.875031476662832e-06
"1001"	1.3578168280411395e-05
"10045171"	7.406273607497124e-06
"1005"	7.406273607497124e-06
"101"	0.000329579175533622
"1016"	8.640652542079979e-06
"102"	5.801580992539414e-05
"10214"	8.640652542079979e-06
"103"	0.00013207854600036538
"1032541006905"	7.406273607497124e-06
"10354"	9.875031476662832e-06
"104"	1.9750062953325664e-05
"105"	0.00012220351452370254
"106"	1.6046926149577103e-05
"107"	0.00012714103026203395
"108"	0.0001715786719070167
"1083425"	7.406273607497124e-06
"109"	0.0002629227130661479
"1095"	3.4562610168319915e-05
"10pt"	0.00023206323970157656
"10px"	6.295332566372555e-05
"11"	0.001275113439424088
"110"	0.0002147819346174166
"111"	0.0003517979963561134
"112"	7.406273607497124e-06
"114"	0.00014689109321535963
"115"	4.937515738331416e-05
"116"	0.00013331292493494823
"11600"	7.406273607497124e-06
"1166300"	7.406273607497124e-06
"117"	4.56720205795656e-05
"118"	4.690639951414845e-05
"11a"	1.234378934582854e-05
"11b"	1.4812547214994248e-05
"11px"	1.6046926149577103e-05
"12"	0.001215863250564111
"120"	0.00039006374332818184
"1200"	2.9625094429988495e-05
"12069"	1.9750062953325664e-05
"121"	1.7281305084159957e-05
"1229efcad0000"	1.1109410411245687e-05
"123"	9.998469370121118e-05
"12337"	3.3328231233737057e-05
"124"	5.060953631789701e-05
"125"	6.17189467291427e-05
"1252"	7.406273607497124e-06
"12535"	1.4812547214994248e-05
"1257"	1.9750062953325664e-05
"12610"	1.234378934582854e-05
"127"	0.00020243814527158804
"128"	4.196888377581704e-05
"128mb"	8.640652542079979e-06
"129"	2.2218820822491373e-05
"12pt"	9.875031476662832e-06
"12px"	5.678143099081128e-05
"12th"	7.406273607497124e-06
"13"	0.0006640958668055754
"130"	7.159397820580553e-05
"131"	1.3578168280411395e-05
"132"	5.801580992539414e-05
"133"	1.7281305084159957e-05
"134"	3.085947336457135e-05
"135"	2.2218820822491373e-05
"136"	1.1109410411245687e-05
"13618"	7.406273607497124e-06
"137"	9.875031476662832e-06
"138"	8.640652542079979e-06
"13px"	8.640652542079979e-06
"14"	0.0005604080363006157
"140"	1.7281305084159957e-05
"1411"	2.715633656082279e-05
"1413"	3.5796989102902766e-05
"14175"	2.5921957626239934e-05
"14179"	2.2218820822491373e-05
"142"	1.6046926149577103e-05
"143"	2.098444188790852e-05
"14367a"	1.7281305084159957e-05
"144"	1.7281305084159957e-05
"145"	5.431267312164558e-05
"146"	2.5921957626239934e-05
"147"	4.56720205795656e-05
"148"	2.5921957626239934e-05
"149"	0.0004591889636648217
"14pt"	3.950012590665133e-05
"14px"	1.3578168280411395e-05
"15"	0.0006887834454972325
"150"	0.00031353224938404493
"151"	2.468757869165708e-05
"15118"	9.875031476662832e-06
"152"	1.3578168280411395e-05
"15226"	7.406273607497124e-06
"153"	2.9625094429988495e-05
"154"	1.1109410411245687e-05
"156"	1.6046926149577103e-05
"159"	0.00012714103026203395
"1591103"	7.406273607497124e-06
"1597827694"	1.9750062953325664e-05
"16"	0.0006159550883568441
"160"	0.00040117315373942755
"160x600"	7.406273607497124e-06
"161"	4.196888377581704e-05
"162"	2.9625094429988495e-05
"163"	2.468757869165708e-05
"16335"	8.640652542079979e-06
"164"	1.7281305084159957e-05
"165"	9.875031476662832e-06
"167"	8.640652542079979e-06
"168"	2.5921957626239934e-05
"169"	4.073450484123418e-05
"16mb"	1.3578168280411395e-05
"17"	0.0005147360157210501
"170"	1.4812547214994248e-05
"1700002104"	1.234378934582854e-05
"1719965847"	9.875031476662832e-06
"172"	3.3328231233737057e-05
"174"	1.234378934582854e-05
"175"	6.665646246747411e-05
"175a7e"	2.098444188790852e-05
"176"	1.1109410411245687e-05
"18"	0.0005468298680202043
"180"	0.00012714103026203395
"181"	3.8265746972068476e-05
"182"	2.839071549540564e-05
"183"	3.8265746972068476e-05
"183537"	1.1109410411245687e-05
"184"	9.875031476662832e-06
"1861007442"	7.406273607497124e-06
"187"	8.640652542079979e-06
"18pt"	1.1109410411245687e-05
"19"	0.000515970394655633
"191532"	7.406273607497124e-06
"192"	6.542208353289125e-05
"193"	2.3453199757074225e-05
"1937"	9.875031476662832e-06
"194"	1.234378934582854e-05
"195"	1.6046926149577103e-05
"196"	1.3578168280411395e-05
"198"	7.406273607497124e-06
"1986839"	1.1109410411245687e-05
"199"	1.234378934582854e-05
"1995"	8.640652542079979e-06
"1996"	7.406273607497124e-06
"1999"	2.3453199757074225e-05
"1a"	1.851568401874281e-05
"1b"	2.839071549540564e-05
"1bc61260"	9.875031476662832e-06
"1c"	1.7281305084159957e-05
"1d"	0.00038389184865526756
"1e"	2.098444188790852e-05
"1e5c99"	0.0003456261016831991
"1e9f"	7.406273607497124e-06
"1f"	1.9750062953325664e-05
"1nbz"	7.406273607497124e-06
"1nc1"	7.406273607497124e-06
"1ncq"	7.406273607497124e-06
"1ncs"	7.406273607497124e-06
"1ncw"	7.406273607497124e-06
"1ncy"	7.406273607497124e-06
"1nd0"	7.406273607497124e-06
"1prs"	7.406273607497124e-06
"1px"	4.320326271039989e-05
"1q3h"	7.406273607497124e-06
"1q3i"	7.406273607497124e-06
"2"	0.005854659286726477
"20"	0.0022626165870903714
"200"	9.751593583204546e-05
"2000"	0.0001234378934582854
"2001"	6.789084140205697e-05
"2002"	0.0030378065580084035
"20020709"	1.234378934582854e-05
"20020710"	1.851568401874281e-05
"20020711"	1.234378934582854e-05
"20020712"	1.234378934582854e-05
"20020715"	2.468757869165708e-05
"20020716"	2.5921957626239934e-05
"20020717"	2.5921957626239934e-05
"20020718"	1.234378934582854e-05
"20020719"	1.234378934582854e-05
"20020722"	2.2218820822491373e-05
"20020902"	1.234378934582854e-05
"2002sep25"	7.406273607497124e-06
"2002sep30"	3.703136803748562e-05
"2003"	3.703136803748562e-05
"201"	1.7281305084159957e-05
"202"	6.542208353289125e-05
"2022"	1.3578168280411395e-05
"203"	8.640652542079979e-06
"204"	2.9625094429988495e-05
"205"	3.085947336457135e-05
"206"	0.00022342258715949656
"207"	1.851568401874281e-05
"208"	8.640652542079979e-06
"209"	6.17189467291427e-05
"20_2002"	1.234378934582854e-05
"20a"	7.406273607497124e-06
"20d"	7.406273607497124e-06
"20e"	7.406273607497124e-06
"20gb"	1.6046926149577103e-05
"20here"	9.875031476662832e-06
"20hi"	9.875031476662832e-06
"20i"	1.7281305084159957e-05
"20n"	1.4812547214994248e-05
"20new"	9.875031476662832e-06
"20out"	1.7281305084159957e-05
"20p"	9.875031476662832e-06
"20s"	7.406273607497124e-06
"20this"	1.9750062953325664e-05
"20u"	1.4812547214994248e-05
"20unspun"	9.875031476662832e-06
"20you"	1.7281305084159957e-05
"21"	0.00025057892372031936
"210"	1.3578168280411395e-05
"2100"	2.2218820822491373e-05
"211"	2.2218820822491373e-05
"212"	9.875031476662832e-06
"213"	2.715633656082279e-05
"214"	1.4812547214994248e-05
"215"	2.5921957626239934e-05
"216"	4.4437641644982747e-05
"216095411795471888"	9.875031476662832e-06
"217"	1.234378934582854e-05
"218"	7.406273607497124e-06
"219"	1.851568401874281e-05
"21985c"	7.406273607497124e-06
"21986283"	9.875031476662832e-06
"22"	0.0002629227130661479
"220"	4.073450484123418e-05
"2202776"	7.406273607497124e-06
"222"	9.875031476662832e-06
"223"	1.3578168280411395e-05
"224"	1.4812547214994248e-05
"225"	1.3578168280411395e-05
"226"	2.9625094429988495e-05
"2264"	1.234378934582854e-05
"2283068"	7.406273607497124e-06
"229"	7.406273607497124e-06
"22pt"	7.406273607497124e-06
"23"	0.0003184697651223763
"231"	1.234378934582854e-05
"23183p"	7.406273607497124e-06
"232"	8.640652542079979e-06
"232850"	3.5796989102902766e-05
"237"	7.406273607497124e-06
"23957"	1.234378934582854e-05
"23pt"	2.9625094429988495e-05
"24"	0.00023576637650532512
"240"	2.9625094429988495e-05
"241"	1.4812547214994248e-05
"2416"	8.640652542079979e-06
"24365"	1.7281305084159957e-05
"244"	1.6046926149577103e-05
"245"	1.1109410411245687e-05
"247"	3.8265746972068476e-05
"248"	6.665646246747411e-05
"249"	1.234378934582854e-05
"25"	0.00044807955325357597
"250"	7.653149394413695e-05
"251"	2.9625094429988495e-05
"25136482"	4.690639951414845e-05
"25136487"	3.085947336457135e-05
"252"	3.8265746972068476e-05
"2534368"	3.3328231233737057e-05
"2534368n"	2.2218820822491373e-05
"2534369"	2.5921957626239934e-05
"2534369u"	1.7281305084159957e-05
"2534370"	1.4812547214994248e-05
"2534370n"	1.4812547214994248e-05
"2534371"	1.851568401874281e-05
"2534371u"	1.234378934582854e-05
"2534372"	7.406273607497124e-06
"2534373"	7.406273607497124e-06
"2534373j"	7.406273607497124e-06
"254"	7.406273607497124e-06
"255"	7.406273607497124e-06
"2560"	7.900025181330265e-05
"256mb"	1.7281305084159957e-05
"257e"	9.875031476662832e-06
"257e6282"	8.640652542079979e-06
"257e6295"	8.640652542079979e-06
"26"	0.00029378218643071925
"260"	8.640652542079979e-06
"2600"	3.2093852299154205e-05
"26092002"	1.1109410411245687e-05
"261"	2.715633656082279e-05
"26343a"	2.9625094429988495e-05
"268"	7.406273607497124e-06
"26aol"	7.406273607497124e-06
"26enro"	7.406273607497124e-06
"26pay"	7.406273607497124e-06
"26plac"	7.406273607497124e-06
"26vive"	7.406273607497124e-06
"27"	0.00019996938740242235
"270"	8.393776755163407e-05
"271"	9.875031476662832e-06
"2766"	2.9625094429988495e-05
"27m"	9.875031476662832e-06
"27s"	7.406273607497124e-06
"28"	0.0001715786719070167
"280"	4.4437641644982747e-05
"281"	1.1109410411245687e-05
"286"	6.789084140205697e-05
"2864540"	1.1109410411245687e-05
"289142"	7.406273607497124e-06
"289483"	8.640652542079979e-06
"28mm"	7.406273607497124e-06
"29"	0.00018021932444909668
"290"	7.406273607497124e-06
"298"	1.3578168280411395e-05
"299"	1.9750062953325664e-05
"2_0861"	7.406273607497124e-06
"2a"	1.9750062953325664e-05
"2b"	1.6046926149577103e-05
"2b1"	1.6046926149577103e-05
"2b45"	1.1109410411245687e-05
"2c"	2.2218820822491373e-05
"2chtm"	8.640652542079979e-06
"2ctxt"	1.7281305084159957e-05
"2czzz"	6.048456779455984e-05
"2d"	2.098444188790852e-05
"2e"	4.56720205795656e-05
"2e64dc"	9.875031476662832e-06
"2easp"	1.4812547214994248e-05
"2ebuy"	9.875031476662832e-06
"2ecom"	3.2093852299154205e-05
"2eus"	9.875031476662832e-06
"2f"	6.418770459830841e-05
"2fad"	7.406273607497124e-06
"2flink"	9.875031476662832e-06
"2fwww"	2.468757869165708e-05
"2ghz"	1.1109410411245687e-05
"2grenus"	2.468757869165708e-05
"2k"	3.2093852299154205e-05
"2nd"	1.4812547214994248e-05
"2px"	7.406273607497124e-06
"2x"	7.406273607497124e-06
"2y"	2.098444188790852e-05
"3"	0.0031316193570367005
"30"	0.00033945420701028483
"300"	6.295332566372555e-05
"308"	9.875031476662832e-06
"31"	0.00033698544914111914
"310"	1.1109410411245687e-05
"31433"	7.406273607497124e-06
"319"	7.406273607497124e-06
"32"	0.00029378218643071925
"32063"	9.875031476662832e-06
"32mb"	9.875031476662832e-06
"33"	0.0001580005036266053
"330066"	2.715633656082279e-05
"331f30"	4.937515738331416e-05
"333"	7.406273607497124e-06
"333333"	0.00018021932444909668
"333334"	9.875031476662832e-06
"333366"	2.468757869165708e-05
"3333cc"	1.1109410411245687e-05
"335"	1.6046926149577103e-05
"336699"	0.0003122978704494621
"34"	8.887528328996549e-05
"348"	9.751593583204546e-05
"349"	2.3453199757074225e-05
"34p"	7.406273607497124e-06
"34s"	1.1109410411245687e-05
"35"	0.00017775056657993099
"350"	1.234378934582854e-05
"36"	0.00010368783050495974
"36698"	9.875031476662832e-06
"37"	0.00038018871185151903
"375"	7.159397820580553e-05
"38"	0.00010121907263579402
"385"	2.9625094429988495e-05
"388519"	7.406273607497124e-06
"39"	0.00019503187166409092
"392"	7.406273607497124e-06
"395"	2.098444188790852e-05
"3959"	7.406273607497124e-06
"3965"	3.4562610168319915e-05
"399"	1.1109410411245687e-05
"3a"	9.257842009371405e-05
"3b"	2.2218820822491373e-05
"3c"	1.4812547214994248e-05
"3d"	0.01739610232507616
"3d'"	2.715633656082279e-05
"3d'http"	3.4562610168319915e-05
"3d's"	1.3578168280411395e-05
"3d0"	0.0008591277384696664
"3d1"	0.0010776128098908316
"3d10"	0.0001715786719070167
"3d100"	3.703136803748562e-05
"3d12"	8.640652542079979e-06
"3d120"	1.1109410411245687e-05
"3d12535"	1.4812547214994248e-05
"3d14"	7.406273607497124e-06
"3d143"	7.406273607497124e-06
"3d145"	7.406273607497124e-06
"3d150"	2.2218820822491373e-05
"3d16"	1.1109410411245687e-05
"3d160"	1.9750062953325664e-05
"3d179254611"	1.1109410411245687e-05
"3d19"	1.1109410411245687e-05
"3d1d74c2ea"	2.2218820822491373e-05
"3d2"	0.0002012037663370052
"3d20"	8.640652542079979e-06
"3d2002"	1.234378934582854e-05
"3d25136482"	7.406273607497124e-06
"3d252"	7.406273607497124e-06
"3d26"	7.406273607497124e-06
"3d2766"	9.875031476662832e-06
"3d3"	7.035959927122267e-05
"3d30"	1.234378934582854e-05
"3d31"	2.839071549540564e-05
"3d4"	0.0001073909673087083
"3d410"	1.4812547214994248e-05
"3d428"	7.406273607497124e-06
"3d43"	9.875031476662832e-06
"3d440"	7.406273607497124e-06
"3d442"	9.875031476662832e-06
"3d468x60"	3.5796989102902766e-05
"3d5"	7.52971150095541e-05
"3d50"	7.406273607497124e-06
"3d525"	7.406273607497124e-06
"3d588"	1.4812547214994248e-05
"3d6"	1.6046926149577103e-05
"3d60"	1.6046926149577103e-05
"3d600"	1.851568401874281e-05
"3d612"	4.690639951414845e-05
"3d620"	9.875031476662832e-06
"3d71"	7.406273607497124e-06
"3d75"	2.9625094429988495e-05
"3d78"	8.640652542079979e-06
"3d7848_8_20_2002"	1.234378934582854e-05
"3d8"	6.295332566372555e-05
"3d80"	8.640652542079979e-06
"3d83"	1.3578168280411395e-05
"3d86"	8.640652542079979e-06
"3d87"	7.406273607497124e-06
"3d9"	1.7281305084159957e-05
"3d93"	8.640652542079979e-06
"3d96"	7.406273607497124e-06
"3dab"	7.406273607497124e-06
"3dadmsmlnk"	2.468757869165708e-05
"3dae"	7.406273607497124e-06
"3dafebb3c4"	1.7281305084159957e-05
"3darial"	0.00010492220943954258
"3dbot"	7.406273607497124e-06
"3dbottom"	1.4812547214994248e-05
"3dcenter"	5.678143099081128e-05
"3dd5"	7.406273607497124e-06
"3de501"	7.406273607497124e-06
"3def39755c"	3.950012590665133e-05
"3dex"	1.9750062953325664e-05
"3dgenerator"	8.640652542079979e-06
"3dh"	7.406273607497124e-06
"3dhidden"	2.098444188790852e-05
"3dhttp"	5.554705205622843e-05
"3diso"	1.3578168280411395e-05
"3djuly"	9.875031476662832e-06
"3dleft"	2.715633656082279e-05
"3dlegit"	7.406273607497124e-06
"3dlight"	1.1109410411245687e-05
"3dm"	9.875031476662832e-06
"3dmiddle"	1.234378934582854e-05
"3dmsobodytext2"	2.9625094429988495e-05
"3dmsonormal"	4.196888377581704e-05
"3dn"	7.406273607497124e-06
"3dnewsletter48"	8.640652542079979e-06
"3dnumbe"	1.6046926149577103e-05
"3dnumber4"	1.1109410411245687e-05
"3dnumber48"	0.0001073909673087083
"3dph1"	1.1109410411245687e-05
"3dqqqqqqqqqq"	1.4812547214994248e-05
"3dre"	9.875031476662832e-06
"3dright"	2.5921957626239934e-05
"3dsendastrip"	1.1109410411245687e-05
"3dthmbgalternate"	1.9750062953325664e-05
"3dthmbgdivider"	9.875031476662832e-06
"3dthmfgcommand"	1.4812547214994248e-05
"3dthmfgmisctext"	2.468757869165708e-05
"3dthmfgtitlelightbk"	9.875031476662832e-06
"3dtop"	0.00012220351452370254
"3dverdana"	6.912522033663983e-05
"3dzdnet'"	1.4812547214994248e-05
"3e"	1.9750062953325664e-05
"3f"	4.196888377581704e-05
"3p0bcr"	1.4812547214994248e-05
"3p0blr"	7.406273607497124e-06
"3px"	0.00018145370338367955
"3rd"	2.2218820822491373e-05
"3t"	0.00016787553510326815
"3x"	2.839071549540564e-05
"4"	0.001993521979351309
"40"	0.00019009435592575951
"400"	0.0002382351343744908
"4000"	7.406273607497124e-06
"400mhz"	7.406273607497124e-06
"40498"	7.406273607497124e-06
"408"	1.234378934582854e-05
"409"	4.56720205795656e-05
"4096"	4.073450484123418e-05
"40gb"	7.406273607497124e-06
"41"	9.628155689746262e-05
"410"	0.00024193827117823937
"412"	4.320326271039989e-05
"415"	1.3578168280411395e-05
"4151819"	7.406273607497124e-06
"4186771"	7.406273607497124e-06
"4187381"	7.406273607497124e-06
"42"	9.628155689746262e-05
"420"	2.098444188790852e-05
"428"	2.3453199757074225e-05
"43"	0.00010492220943954258
"430"	0.00020490690314075376
"43448"	7.406273607497124e-06
"43483"	7.406273607497124e-06
"436"	1.234378934582854e-05
"43612"	7.406273607497124e-06
"44"	0.00014318795641161106
"440"	5.060953631789701e-05
"442"	0.00018145370338367955
"445"	1.3578168280411395e-05
"45"	0.00014318795641161106
"46"	0.0005443611101510386
"468"	0.0001308441670657825
"469475"	1.234378934582854e-05
"47"	9.628155689746262e-05
"471546"	3.2093852299154205e-05
"478"	2.715633656082279e-05
"48"	0.0004764702687489816
"480"	1.234378934582854e-05
"481695"	7.406273607497124e-06
"483"	8.640652542079979e-06
"487847"	1.234378934582854e-05
"48x"	7.406273607497124e-06
"49"	0.000109859725177874
"4910"	7.406273607497124e-06
"499"	1.9750062953325664e-05
"4a"	2.2218820822491373e-05
"4b"	1.6046926149577103e-05
"4c"	1.9750062953325664e-05
"4c2e00"	7.406273607497124e-06
"4d"	1.7281305084159957e-05
"4d0p6cr"	1.3578168280411395e-05
"4d0p6lr"	7.406273607497124e-06
"4e"	1.6046926149577103e-05
"4f"	1.7281305084159957e-05
"4f2f4a"	1.9750062953325664e-05
"4iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii"	2.715633656082279e-05
"4iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiij"	2.2218820822491373e-05
"4j"	1.851568401874281e-05
"4px"	0.00019256311379492523
"4team"	4.814077844873131e-05
"4th"	1.234378934582854e-05
"5"	0.002713164898213113
"5'"	4.4437641644982747e-05
"50"	0.00039129812226276474
"500"	0.00013207854600036538
"507686"	3.950012590665133e-05
"50k"	7.406273607497124e-06
"51"	9.998469370121118e-05
"5107257"	7.406273607497124e-06
"5114587"	1.7281305084159957e-05
"512"	7.406273607497124e-06
"515"	2.3453199757074225e-05
"517946"	1.234378934582854e-05
"52"	0.00011850037771995398
"5204"	7.406273607497124e-06
"525"	2.5921957626239934e-05
"527408"	1.234378934582854e-05
"53"	9.257842009371405e-05
"53121otc1"	1.234378934582854e-05
"533869"	1.234378934582854e-05
"533871"	1.234378934582854e-05
"534548"	7.406273607497124e-06
"5382"	1.3578168280411395e-05
"54"	0.0001073909673087083
"55"	0.00016046926149577103
"558"	1.851568401874281e-05
"55a"	8.640652542079979e-06
"56"	9.010966222454834e-05
"560"	2.468757869165708e-05
"5609413"	1.1109410411245687e-05
"561985"	7.406273607497124e-06
"563"	6.789084140205697e-05
"564"	4.814077844873131e-05
"567695"	1.234378934582854e-05
"568577"	1.234378934582854e-05
"57"	9.13440411591312e-05
"572"	2.2218820822491373e-05
"573619"	1.234378934582854e-05
"575"	8.887528328996549e-05
"57905"	7.406273607497124e-06
"58"	0.0001394848196078625
"580"	1.1109410411245687e-05
"58389"	7.406273607497124e-06
"585"	3.5796989102902766e-05
"585096"	1.234378934582854e-05
"585097"	1.234378934582854e-05
"587"	1.3578168280411395e-05
"588"	5.431267312164558e-05
"59"	0.00015676612469202246
"5922"	1.234378934582854e-05
"595"	1.1109410411245687e-05
"598"	1.6046926149577103e-05
"599"	9.010966222454834e-05
"5a"	3.3328231233737057e-05
"5b"	3.8265746972068476e-05
"5btitle"	1.7281305084159957e-05
"5c"	2.3453199757074225e-05
"5d"	6.418770459830841e-05
"5e"	2.3453199757074225e-05
"5e87"	7.406273607497124e-06
"5f"	2.3453199757074225e-05
"5f875l"	8.640652542079979e-06
"5mraif"	1.9750062953325664e-05
"5n"	8.640652542079979e-06
"5pt"	1.234378934582854e-05
"5px"	9.875031476662832e-06
"5s"	1.851568401874281e-05
"5ucxa00075"	1.4812547214994248e-05
"5wnr"	1.3578168280411395e-05
"5wsr"	7.406273607497124e-06
"5x"	7.406273607497124e-06
"6"	0.001503473542321916
"60"	0.00046165772153398737
"600"	0.00017034429297243384
"600xl"	7.406273607497124e-06
"601"	6.789084140205697e-05
"605"	6.789084140205697e-05
"609"	2.098444188790852e-05
"61"	5.678143099081128e-05
"610"	9.38127990282969e-05
"611"	1.4812547214994248e-05
"612"	0.0005764549624501928
"616"	1.234378934582854e-05
"62"	0.00012960978813119966
"624"	7.77658728787198e-05
"627"	6.789084140205697e-05
"63"	0.00011232848304703972
"630"	1.851568401874281e-05
"64"	0.00019750062953325664
"640"	1.9750062953325664e-05
"642"	7.406273607497124e-06
"644"	1.7281305084159957e-05
"64mb"	1.6046926149577103e-05
"65"	0.000109859725177874
"650"	1.9750062953325664e-05
"65a"	1.1109410411245687e-05
"65b"	8.640652542079979e-06
"65c"	7.406273607497124e-06
"65s"	1.3578168280411395e-05
"66"	6.665646246747411e-05
"660000"	2.468757869165708e-05
"660099"	2.2218820822491373e-05
"666"	8.640652542079979e-06
"666666"	0.00040364191160859324
"666699"	8.270338861705122e-05
"6699cc"	4.196888377581704e-05
"67"	3.703136803748562e-05
"68"	8.023463074788551e-05
"69"	6.295332566372555e-05
"6a"	1.9750062953325664e-05
"6b"	1.851568401874281e-05
"6c"	1.6046926149577103e-05
"6d"	1.7281305084159957e-05
"6e"	1.851568401874281e-05
"6f"	1.9750062953325664e-05
"6qe"	8.640652542079979e-06
"6qt"	1.6046926149577103e-05
"6sqc"	4.196888377581704e-05
"6yl"	1.3578168280411395e-05
"6yt"	1.3578168280411395e-05
"7"	0.0012133944926949454
"70"	4.4437641644982747e-05
"700"	1.7281305084159957e-05
"70h"	7.406273607497124e-06
"71"	4.196888377581704e-05
"72"	0.00011850037771995398
"726zgp3ui7kto9rr"	7.406273607497124e-06
"73"	3.703136803748562e-05
"74"	3.085947336457135e-05
"7493"	1.234378934582854e-05
"7497"	7.406273607497124e-06
"7499"	1.234378934582854e-05
"75"	0.0002468757869165708
"750"	2.2218820822491373e-05
"75e"	9.875031476662832e-06
"76"	6.17189467291427e-05
"77"	5.801580992539414e-05
"78"	2.5921957626239934e-05
"7848_8_"	1.234378934582854e-05
"79"	2.839071549540564e-05
"7932420"	8.640652542079979e-06
"799283"	7.406273607497124e-06
"7a"	1.234378934582854e-05
"7b"	1.7281305084159957e-05
"7bit"	0.0001851568401874281
"7c"	1.3578168280411395e-05
"7d"	2.715633656082279e-05
"7e"	1.851568401874281e-05
"7f"	1.4812547214994248e-05
"7ghz"	7.406273607497124e-06
"7pt"	3.4562610168319915e-05
"7w"	8.640652542079979e-06
"8"	0.002603305173035239
"80"	0.00038018871185151903
"800"	1.7281305084159957e-05
"8000"	8.640652542079979e-06
"800080"	2.3453199757074225e-05
"802"	4.073450484123418e-05
"8080"	9.875031476662832e-06
"808080"	4.690639951414845e-05
"81"	3.085947336457135e-05
"813048"	7.406273607497124e-06
"813195"	7.406273607497124e-06
"82"	8.517214648621692e-05
"8217"	7.406273607497124e-06
"83"	0.00013207854600036538
"83a3cb"	0.00040734504841234183
"84"	6.048456779455984e-05
"85"	0.0002061412820753366
"850395"	3.3328231233737057e-05
"86"	6.418770459830841e-05
"860x"	8.640652542079979e-06
"8696c9"	9.875031476662832e-06
"87"	3.703136803748562e-05
"8751383"	1.1109410411245687e-05
"88"	3.3328231233737057e-05
"8859"	0.00024317265011282224
"8888"	7.406273607497124e-06
"888888"	8.640652542079979e-06
"89"	3.703136803748562e-05
"8a"	9.257842009371405e-05
